,Unnamed: 1,Unnamed: 2
2264,oversell,-2.0
2265,overselling,-2.0
2266,oversells,-2.0
2267,oversight,-1.0
2268,oversimplification,-2.0
2269,oversimplified,-2.0
2270,oversimplifies,-2.0
2271,oversimplify,-2.0
2272,oversold,-2.0
2273,overstatement,-2.0
2274,overstatements,-2.0
2275,overweight,-1.0
2276,overwrought,-3.0
2277,oxymoron,-1.0
2278,pain,-2.0
2279,pained,-2.0
2280,painful,-2.0
2281,panic,-3.0
2282,panicked,-3.0
2283,panics,-3.0
2284,paradise,3.0
2285,paradox,-1.0
2286,pardon,2.0
2287,pardoned,2.0
2288,pardoning,2.0
2289,pardons,2.0
2290,parley,-1.0
2291,passion,1.0
2292,passionate,2.0
2293,passive,-1.0
2294,passively,-1.0
2295,pathetic,-2.0
2296,pay,-1.0
2297,peace,2.0
2298,peaceful,2.0
2299,peacefully,2.0
2300,penalize,-2.0
2301,penalized,-2.0
2302,penalizes,-2.0
2303,penalizing,-2.0
2304,penalty,-2.0
2305,pensive,-1.0
2306,perfect,3.0
2307,perfected,2.0
2308,perfection,3.0
2309,perfectly,3.0
2310,perfects,2.0
2311,peril,-2.0
2312,perjury,-3.0
2313,perpetrated,-2.0
2314,perpetrator,-2.0
2315,perpetrators,-2.0
2316,perplexed,-2.0
2317,persecute,-2.0
2318,persecuted,-2.0
2319,persecutes,-2.0
2320,persecuting,-2.0
2321,perturbed,-2.0
2322,pervert,-3.0
2323,pesky,-2.0
2324,pessimism,-2.0
2325,pessimistic,-2.0
2326,petrified,-2.0
2327,philanthropy,2.0
2328,phobic,-2.0
2329,picturesque,2.0
2330,pileup,-1.0
2331,pillage,-2.0
2332,pique,-2.0
2333,piqued,-2.0
2334,piss,-4.0
2335,pissed,-4.0
2336,pissing,-3.0
2337,piteous,-2.0
2338,pitied,-1.0
2339,pity,-2.0
2340,plague,-3.0
2341,plagued,-3.0
2342,plagues,-3.0
2343,plaguing,-3.0
2344,playful,2.0
2345,pleasant,3.0
2346,please,1.0
2347,pleased,3.0
2348,pleasurable,3.0
2349,pleasure,3.0
2350,plodding,-2.0
2351,poignant,2.0
2352,pointless,-2.0
2353,poised,-2.0
2354,poison,-2.0
2355,poisoned,-2.0
2356,poisons,-2.0
2357,polished,2.0
2358,polite,2.0
2359,politeness,2.0
2360,pollutant,-2.0
2361,pollute,-2.0
2362,polluted,-2.0
2363,polluter,-2.0
2364,polluters,-2.0
2365,pollutes,-2.0
2366,pollution,-2.0
2367,poor,-2.0
2368,poorer,-2.0
2369,poorest,-2.0
2370,poorly,-2.0
2371,popular,3.0
2372,popularity,3.0
2373,positive,2.0
2374,positively,2.0
2375,possessive,-2.0
2376,post-traumatic,-2.0
2377,postpone,-1.0
2378,postponed,-1.0
2379,postpones,-1.0
2380,postponing,-1.0
2381,poverty,-1.0
2382,powerful,2.0
2383,powerless,-2.0
2384,praise,3.0
2385,praised,3.0
2386,praises,3.0
2387,praising,3.0
2388,pray,1.0
2389,praying,1.0
2390,prays,1.0
2391,prblm,-2.0
2392,prblms,-2.0
2393,predatory,-2.0
2394,prepared,1.0
2395,pressure,-1.0
2396,pressured,-2.0
2397,pretend,-1.0
2398,pretending,-1.0
2399,pretends,-1.0
2400,pretty,1.0
2401,prevent,-1.0
2402,prevented,-1.0
2403,preventing,-1.0
2404,prevents,-1.0
2405,prick,-5.0
2406,prison,-2.0
2407,prisoner,-2.0
2408,prisoners,-2.0
2409,privileged,2.0
2410,proactive,2.0
2411,problem,-2.0
2412,problems,-2.0
2413,profit,2.0
2414,profitable,2.0
2415,profiteer,-2.0
2416,profits,2.0
2417,progress,2.0
2418,prohibit,-1.0
2419,prohibits,-1.0
2420,prominent,2.0
2421,promise,1.0
2422,promised,1.0
2423,promises,1.0
2424,promote,1.0
2425,promoted,1.0
2426,promotes,1.0
2427,promoting,1.0
2428,promptly,1.0
2429,propaganda,-2.0
2430,prosecute,-1.0
2431,prosecuted,-2.0
2432,prosecutes,-1.0
2433,prosecution,-1.0
2434,prospect,1.0
2435,prospects,1.0
2436,prosperity,3.0
2437,prosperous,3.0
2438,protect,1.0
2439,protected,1.0
2440,protects,1.0
2441,protest,-2.0
2442,protesters,-2.0
2443,protesting,-2.0
2444,protests,-2.0
2445,proud,2.0
2446,proudly,2.0
2447,provoke,-1.0
2448,provoked,-1.0
2449,provokes,-1.0
2450,provoking,-1.0
2451,prudence,2.0
2452,pseudoscience,-3.0
2453,psychopathic,-2.0
2454,punish,-2.0
2455,punished,-2.0
2456,punishes,-2.0
2457,punishing,-2.0
2458,punitive,-2.0
2459,pure,1.0
2460,purest,1.0
2461,purposeful,2.0
2462,pushy,-1.0
2463,puzzled,-2.0
2464,quaking,-2.0
2465,qualities,2.0
2466,quality,2.0
2467,questionable,-2.0
2468,questioned,-1.0
2469,questioning,-1.0
2470,racism,-3.0
2471,racist,-3.0
2472,racists,-3.0
2473,rage,-2.0
2474,rageful,-2.0
2475,rainy,-1.0
2476,rant,-3.0
2477,ranter,-3.0
2478,ranters,-3.0
2479,rants,-3.0
2480,rape,-4.0
2481,raped,-4.0
2482,rapist,-4.0
2483,rapture,2.0
2484,raptured,2.0
2485,raptures,2.0
2486,rapturous,4.0
2487,rash,-2.0
2488,ratified,2.0
2489,reach,1.0
2490,reached,1.0
2491,reaches,1.0
2492,reaching,1.0
2493,reassure,1.0
2494,reassured,1.0
2495,reassures,1.0
2496,reassuring,2.0
2497,rebel,-2.0
2498,rebellion,-2.0
2499,rebels,-2.0
2500,recession,-2.0
2501,reckless,-2.0
2502,recognition,2.0
2503,recommend,2.0
2504,recommended,2.0
2505,recommends,2.0
2506,redeemed,2.0
2507,refine,1.0
2508,refined,1.0
2509,refines,1.0
2510,refreshingly,2.0
2511,refuse,-2.0
2512,refused,-2.0
2513,refuses,-2.0
2514,refusing,-2.0
2515,regret,-2.0
2516,regretful,-2.0
2517,regrets,-2.0
2518,regretted,-2.0
2519,regretting,-2.0
2520,reigning,1.0
2521,reject,-1.0
2522,rejected,-1.0
2523,rejecting,-1.0
2524,rejection,-2.0
2525,rejects,-1.0
2526,rejoice,4.0
2527,rejoiced,4.0
2528,rejoices,4.0
2529,rejoicing,4.0
2530,relaxed,2.0
2531,relentless,-1.0
2532,reliability,2.0
2533,reliable,2.0
2534,reliably,2.0
2535,reliant,2.0
2536,relieve,1.0
2537,relieved,2.0
2538,relieves,1.0
2539,relieving,2.0
2540,relishing,2.0
2541,remarkable,2.0
2542,remorse,-2.0
2543,repellent,-2.0
2544,repercussion,-2.0
2545,repercussions,-2.0
2546,reprimand,-2.0
2547,reprimanded,-2.0
2548,reprimanding,-2.0
2549,reprimands,-2.0
2550,repulse,-1.0
2551,repulsed,-2.0
2552,repulsive,-2.0
2553,rescue,2.0
2554,rescued,2.0
2555,rescues,2.0
2556,resentful,-2.0
2557,resign,-1.0
2558,resigned,-1.0
2559,resigning,-1.0
2560,resigns,-1.0
2561,resolute,2.0
2562,resolution,2.0
2563,resolve,2.0
2564,resolved,2.0
2565,resolves,2.0
2566,resolving,2.0
2567,respect,2.0
2568,respected,2.0
2569,respects,2.0
2570,responsibility,1.0
2571,responsible,2.0
2572,responsive,2.0
2573,restful,2.0
2574,restless,-2.0
2575,restore,1.0
2576,restored,1.0
2577,restores,1.0
2578,restoring,1.0
2579,restrict,-2.0
2580,restricted,-2.0
2581,restricting,-2.0
2582,restriction,-2.0
2583,restrictive,-1.0
2584,restricts,-2.0
2585,retained,-1.0
2586,retard,-2.0
2587,retarded,-2.0
2588,retreat,-1.0
2589,revenge,-2.0
2590,revengeful,-2.0
2591,revered,2.0
2592,revive,2.0
2593,revives,2.0
2594,revolting,-2.0
2595,reward,2.0
2596,rewarded,2.0
2597,rewarding,2.0
2598,rewards,2.0
2599,rich,2.0
2600,richly,2.0
2601,ridiculous,-3.0
2602,rig,-1.0
2603,rigged,-1.0
2604,right direction,3.0
2605,righteousness,2.0
2606,rightful,2.0
2607,rightfully,2.0
2608,rigorous,3.0
2609,rigorously,3.0
2610,riot,-2.0
2611,riots,-2.0
2612,rise,1.0
2613,rises,1.0
2614,risk,-2.0
2615,risks,-2.0
2616,risky,-2.0
2617,riveting,3.0
2618,rob,-2.0
2619,robber,-2.0
2620,robed,-2.0
2621,robing,-2.0
2622,robs,-2.0
2623,robust,2.0
2624,rofl,4.0
2625,roflcopter,4.0
2626,roflmao,4.0
2627,romance,2.0
2628,romantical,2.0
2629,romantically,2.0
2630,rose,1.0
2631,rotfl,4.0
2632,rotflmfao,4.0
2633,rotflol,4.0
2634,rotten,-3.0
2635,rude,-2.0
2636,ruin,-2.0
2637,ruined,-2.0
2638,ruining,-2.0
2639,ruins,-2.0
2640,sabotage,-2.0
2641,sad,-2.0
2642,sadden,-2.0
2643,saddened,-2.0
2644,sadly,-2.0
2645,safe,1.0
2646,safely,1.0
2647,safer,2.0
2648,safety,1.0
2649,salient,1.0
2650,salute,2.0
2651,saluted,2.0
2652,salutes,2.0
2653,saluting,2.0
2654,salvation,2.0
2655,sappy,-1.0
2656,sarcastic,-2.0
2657,satisfied,2.0
2658,savange,-2.0
2659,savanges,-2.0
2660,save,2.0
2661,saved,2.0
2662,savings,1.0
2663,scam,-2.0
2664,scams,-2.0
2665,scandal,-3.0
2666,scandalous,-3.0
2667,scandals,-3.0
2668,scapegoat,-2.0
2669,scapegoats,-2.0
2670,scare,-2.0
2671,scared,-2.0
2672,scar,-2.0
2673,scars,-2.0
2674,scary,-2.0
2675,sceptical,-2.0
2676,scold,-2.0
2677,scoop,3.0
2678,scorn,-2.0
2679,scornful,-2.0
2680,scream,-2.0
2681,screamed,-2.0
2682,screaming,-2.0
2683,screams,-2.0
2684,screwed,-2.0
2685,screwed up,-3.0
2686,scum,-3.0
2687,scumbag,-4.0
2688,seamless,2.0
2689,seamlessly,2.0
2690,secure,2.0
2691,secured,2.0
2692,secures,2.0
2693,sedition,-2.0
2694,seditious,-2.0
2695,seduced,-1.0
2696,self-abuse,-2.0
2697,self-confident,2.0
2698,self-contradictory,-2.0
2699,self-deluded,-2.0
2700,selfish,-3.0
2701,selfishness,-3.0
2702,sentence,-2.0
2703,sentenced,-2.0
2704,sentences,-2.0
2705,sentencing,-2.0
2706,serene,2.0
2707,settlement,1.0
2708,settlements,1.0
2709,severe,-2.0
2710,severely,-2.0
2711,sexist,-2.0
2712,sexistic,-2.0
2713,sexy,3.0
2714,shaky,-2.0
2715,shame,-2.0
2716,shamed,-2.0
2717,shameful,-2.0
2718,share,1.0
2719,shared,1.0
2720,shares,1.0
2721,shattered,-2.0
2722,shit,-4.0
2723,shithead,-4.0
2724,shitty,-3.0
2725,shock,-2.0
2726,shocked,-2.0
2727,shocking,-2.0
2728,shocks,-2.0
2729,shoody,-2.0
2730,shoot,-1.0
2731,short-sighted,-2.0
2732,short-sightedness,-2.0
2733,shortage,-2.0
2734,shortages,-2.0
2735,shrew,-4.0
2736,shy,-1.0
2737,sick,-2.0
2738,sickness,-2.0
2739,side-effect,-2.0
2740,side-effects,-2.0
2741,sigh,-2.0
2742,significance,1.0
2743,significant,1.0
2744,silencing,-1.0
2745,silly,-1.0
2746,simplicity,1.0
2747,sin,-2.0
2748,sincere,2.0
2749,sincerely,2.0
2750,sincerest,2.0
2751,sincerity,2.0
2752,sinful,-3.0
2753,singleminded,-2.0
2754,sinister,-2.0
2755,sins,-2.0
2756,skeptic,-2.0
2757,skeptical,-2.0
2758,skepticism,-2.0
2759,skeptics,-2.0
2760,slam,-2.0
2761,slash,-2.0
2762,slashed,-2.0
2763,slashes,-2.0
2764,slashing,-2.0
2765,slave,-3.0
2766,slavery,-3.0
2767,slaves,-3.0
2768,sleeplessness,-2.0
2769,slick,2.0
2770,slicker,2.0
2771,slickest,2.0
2772,slip,-1.0
2773,sloppy,-2.0
2774,sluggish,-2.0
2775,slumping,-1.0
2776,slut,-5.0
2777,smart,1.0
2778,smarter,2.0
2779,smartest,2.0
2780,smear,-2.0
2781,smile,2.0
2782,smiled,2.0
2783,smiles,2.0
2784,smiling,2.0
2785,smog,-2.0
2786,smuggle,-2.0
2787,smuggled,-2.0
2788,smuggling,-2.0
2789,smuggles,-2.0
2790,sneaky,-1.0
2791,sneeze,-2.0
2792,sneezed,-2.0
2793,sneezes,-2.0
2794,sneezing,-2.0
2795,snub,-2.0
2796,snubbed,-2.0
2797,snubbing,-2.0
2798,snubs,-2.0
2799,sobering,1.0
2800,solemn,-1.0
2801,solid,2.0
2802,solidarity,2.0
2803,solidified,2.0
2804,solidifies,2.0
2805,solidify,2.0
2806,solidifying,2.0
2807,solution,1.0
2808,solutions,1.0
2809,solve,1.0
2810,solved,1.0
2811,solves,1.0
2812,solving,1.0
2813,somber,-2.0
2814,some kind,0.0
2815,son-of-a-bitch,-5.0
2816,soothe,3.0
2817,soothed,3.0
2818,soothing,3.0
2819,sophisticated,2.0
2820,sore,-1.0
2821,sorrow,-2.0
2822,sorrowful,-2.0
2823,sorry,-1.0
2824,spacious,1.0
2825,spam,-2.0
2826,spammer,-3.0
2827,spammers,-3.0
2828,spamming,-2.0
2829,spark,1.0
2830,sparkle,3.0
2831,sparkles,3.0
2832,sparkling,3.0
2833,spearhead,2.0
2834,speculative,-2.0
2835,spirit,1.0
2836,spirited,2.0
2837,spiritless,-2.0
2838,spiteful,-2.0
2839,splendid,3.0
2840,spoiled,-2.0
2841,spoilt,-2.0
2842,spotless,2.0
2843,sprightly,2.0
2844,squander,-2.0
2845,squandered,-2.0
2846,squandering,-2.0
2847,squanders,-2.0
2848,squelched,-1.0
2849,stab,-2.0
2850,stabbed,-2.0
2851,stable,2.0
2852,stabs,-2.0
2853,stall,-2.0
2854,stalled,-2.0
2855,stalling,-2.0
2856,stamina,2.0
2857,stampede,-2.0
2858,stank,-2.0
2859,startled,-2.0
2860,startling,3.0
2861,starve,-2.0
2862,starved,-2.0
2863,starves,-2.0
2864,starving,-2.0
2865,steadfast,2.0
2866,steal,-2.0
2867,stealing,-2.0
2868,steals,-2.0
2869,stereotype,-2.0
2870,stereotyped,-2.0
2871,stifled,-1.0
2872,stimulate,1.0
2873,stimulated,1.0
2874,stimulates,1.0
2875,stimulating,2.0
2876,stingy,-2.0
2877,stink,-2.0
2878,stinked,-2.0
2879,stinker,-2.0
2880,stinking,-2.0
2881,stinks,-2.0
2882,stinky,-2.0
2883,stole,-2.0
2884,stolen,-2.0
2885,stop,-1.0
2886,stopped,-1.0
2887,stopping,-1.0
2888,stops,-1.0
2889,stout,2.0
2890,straight,1.0
2891,strange,-1.0
2892,strangely,-1.0
2893,strangled,-2.0
2894,strength,2.0
2895,strengthen,2.0
2896,strengthened,2.0
2897,strengthening,2.0
2898,strengthens,2.0
2899,strengths,2.0
2900,stress,-1.0
2901,stressed,-2.0
2902,stressor,-2.0
2903,stressors,-2.0
2904,stricken,-2.0
2905,strike,-1.0
2906,strikers,-2.0
2907,strikes,-1.0
2908,strong,2.0
2909,stronger,2.0
2910,strongest,2.0
2911,struck,-1.0
2912,struggle,-2.0
2913,struggled,-2.0
2914,struggles,-2.0
2915,struggling,-2.0
2916,stubborn,-2.0
2917,stuck,-2.0
2918,stunned,-2.0
2919,stunning,4.0
2920,stupid,-2.0
2921,stupidity,-3.0
2922,stupidly,-2.0
2923,suave,2.0
2924,subpoena,-2.0
2925,substantial,1.0
2926,substantially,1.0
2927,subversive,-2.0
2928,succeed,3.0
2929,succeeded,3.0
2930,succeeding,3.0
2931,succeeds,3.0
2932,success,2.0
2933,successful,3.0
2934,successfully,3.0
2935,suck,-3.0
2936,sucks,-3.0
2937,sue,-2.0
2938,sued,-2.0
2939,sueing,-2.0
2940,sues,-2.0
2941,suffer,-2.0
2942,suffered,-2.0
2943,sufferer,-2.0
2944,sufferers,-2.0
2945,suffering,-2.0
2946,suffers,-2.0
2947,suicidal,-2.0
2948,suicide,-2.0
2949,suicides,-2.0
2950,suing,-2.0
2951,suitable,2.0
2952,suited,2.0
2953,sulking,-2.0
2954,sulky,-2.0
2955,sullen,-2.0
2956,sunshine,2.0
2957,super,3.0
2958,superb,5.0
2959,superior,2.0
2960,support,2.0
2961,supported,2.0
2962,supporter,1.0
2963,supporters,1.0
2964,supporting,1.0
2965,supportive,2.0
2966,supports,2.0
2967,supreme,4.0
2968,survived,2.0
2969,surviving,2.0
2970,survivor,2.0
2971,suspect,-1.0
2972,suspected,-1.0
2973,suspecting,-1.0
2974,suspects,-1.0
2975,suspend,-1.0
2976,suspended,-1.0
2977,suspicious,-2.0
2978,sustainability,1.0
2979,sustainable,2.0
2980,sustainably,2.0
2981,swear,-2.0
2982,swearing,-2.0
2983,swears,-2.0
2984,sweet,2.0
2985,sweeter,3.0
2986,sweetest,3.0
2987,swift,2.0
2988,swiftly,2.0
2989,swindle,-3.0
2990,swindles,-3.0
2991,swindling,-3.0
2992,sympathetic,2.0
2993,sympathy,2.0
2994,taint,-2.0
2995,tainted,-2.0
2996,talent,2.0
2997,tard,-2.0
2998,tarnish,-2.0
2999,tarnished,-2.0
3000,tarnishes,-2.0
3001,tears,-2.0
3002,tender,2.0
3003,tenderness,2.0
3004,tense,-2.0
3005,tension,-1.0
3006,terrible,-3.0
3007,terribly,-3.0
3008,terrific,4.0
3009,terrifically,4.0
3010,terrified,-3.0
3011,terror,-3.0
3012,terrorist,-2.0
3013,terrorists,-2.0
3014,terrorize,-3.0
3015,terrorized,-3.0
3016,terrorizes,-3.0
3017,thank,2.0
3018,thankful,2.0
3019,thanks,2.0
3020,thorny,-2.0
3021,thoughtful,2.0
3022,thoughtless,-2.0
3023,threat,-2.0
3024,threaten,-2.0
3025,threatened,-2.0
3026,threatening,-2.0
3027,threatens,-2.0
3028,threats,-2.0
3029,thrilled,5.0
3030,thwart,-2.0
3031,thwarted,-2.0
3032,thwarting,-2.0
3033,thwarts,-2.0
3034,timid,-2.0
3035,timorous,-2.0
3036,tired,-2.0
3037,tits,-2.0
3038,tolerance,2.0
3039,tolerant,2.0
3040,toothless,-2.0
3041,top,2.0
3042,tops,2.0
3043,torn,-2.0
3044,torture,-4.0
3045,tortured,-4.0
3046,tortures,-4.0
3047,torturing,-4.0
3048,totalitarian,-2.0
3049,totalitarianism,-2.0
3050,tout,-2.0
3051,touted,-2.0
3052,touting,-2.0
3053,touts,-2.0
3054,toxic,-3.0
3055,tragedies,-2.0
3056,tragedy,-2.0
3057,tragic,-2.0
3058,tranquil,2.0
3059,transgress,-2.0
3060,transgressed,-2.0
3061,transgresses,-2.0
3062,transgressing,-2.0
3063,trap,-1.0
3064,trapped,-2.0
3065,traps,-1.0
3066,trauma,-3.0
3067,traumatic,-3.0
3068,travesty,-2.0
3069,treason,-3.0
3070,treasonous,-3.0
3071,treasure,2.0
3072,treasures,2.0
3073,trembling,-2.0
3074,tremor,-2.0
3075,tremors,-2.0
3076,tremulous,-2.0
3077,tribulation,-2.0
3078,tribute,2.0
3079,tricked,-2.0
3080,trickery,-2.0
3081,triumph,4.0
3082,triumphant,4.0
3083,troll,-2.0
3084,trouble,-2.0
3085,troubled,-2.0
3086,troubles,-2.0
3087,troubling,-2.0
3088,true,2.0
3089,trust,1.0
3090,trusted,2.0
3091,trusts,1.0
3092,tumor,-2.0
3093,twat,-5.0
3094,tyran,-3.0
3095,tyrannic,-3.0
3096,tyrannical,-3.0
3097,tyrannically,-3.0
3098,tyrans,-3.0
3099,ubiquitous,2.0
3100,ugh,-2.0
3101,ugliness,-3.0
3102,ugly,-3.0
3103,unable,-2.0
3104,unacceptable,-2.0
3105,unappeasable,-2.0
3106,unappreciated,-2.0
3107,unapproved,-2.0
3108,unattractive,-2.0
3109,unavailable,-1.0
3110,unavailing,-2.0
3111,unaware,-2.0
3112,unbearable,-2.0
3113,unbelievable,-1.0
3114,unbelieving,-1.0
3115,unbiased,2.0
3116,uncertain,-1.0
3117,unclear,-1.0
3118,uncomfortable,-2.0
3119,unconcerned,-2.0
3120,unconfirmed,-1.0
3121,unconvinced,-1.0
3122,uncredited,-1.0
3123,undecided,-1.0
3124,undercooked,-2.0
3125,underestimate,-1.0
3126,underestimated,-1.0
3127,underestimates,-1.0
3128,underestimating,-1.0
3129,undermine,-2.0
3130,undermined,-2.0
3131,undermines,-2.0
3132,undermining,-2.0
3133,underperform,-2.0
3134,underperformed,-2.0
3135,underperforming,-2.0
3136,underperforms,-2.0
3137,undeserving,-2.0
3138,undesirable,-2.0
3139,uneasy,-2.0
3140,unemployed,-1.0
3141,unemployment,-2.0
3142,unequal,-1.0
3143,unequaled,2.0
3144,unethical,-2.0
3145,uneventful,-2.0
3146,unfair,-2.0
3147,unfavorable,-2.0
3148,unfit,-2.0
3149,unfitted,-2.0
3150,unfocused,-2.0
3151,unforgivable,-3.0
3152,unforgiving,-2.0
3153,unfulfilled,-2.0
3154,unfunny,-2.0
3155,ungenerous,-2.0
3156,ungrateful,-3.0
3157,unhappy,-2.0
3158,unhappiness,-2.0
3159,unhealthy,-2.0
3160,unhygienic,-2.0
3161,unified,1.0
3162,unimaginative,-2.0
3163,unimpressed,-2.0
3164,uninspired,-2.0
3165,unintelligent,-2.0
3166,unintentional,-2.0
3167,uninvolving,-2.0
3168,united,1.0
3169,unjust,-2.0
3170,unlikely,-1.0
3171,unlovable,-2.0
3172,unloved,-2.0
3173,unmatched,1.0
3174,unmotivated,-2.0
3175,unoriginal,-2.0
3176,unparliamentary,-2.0
3177,unpleasant,-2.0
3178,unpleasantness,-2.0
3179,unprofessional,-2.0
3180,unravel,1.0
3181,unreleting,-2.0
3182,unresearched,-2.0
3183,unsafe,-2.0
3184,unsatisfied,-2.0
3185,unscientific,-2.0
3186,unsecured,-2.0
3187,unselfish,2.0
3188,unsettled,-1.0
3189,unsold,-1.0
3190,unsophisticated,-2.0
3191,unsound,-2.0
3192,unstable,-2.0
3193,unstoppable,2.0
3194,unsuccessful,-2.0
3195,unsuccessfully,-2.0
3196,unsupported,-2.0
3197,unsure,-1.0
3198,untarnished,2.0
3199,untrue,-2.0
3200,unwanted,-2.0
3201,unworthy,-2.0
3202,uplifting,2.0
3203,uproar,-3.0
3204,upset,-2.0
3205,upsets,-2.0
3206,upsetting,-2.0
3207,uptight,-2.0
3208,urgent,-1.0
3209,useful,2.0
3210,usefulness,2.0
3211,useless,-2.0
3212,uselessness,-2.0
3213,vague,-2.0
3214,validate,1.0
3215,validated,1.0
3216,validates,1.0
3217,validating,1.0
3218,vapid,-2.0
3219,verdict,-1.0
3220,verdicts,-1.0
3221,vested,1.0
3222,vexation,-2.0
3223,vexing,-2.0
3224,vibrant,3.0
3225,vicious,-2.0
3226,victim,-3.0
3227,victimization,-3.0
3228,victimize,-3.0
3229,victimized,-3.0
3230,victimizes,-3.0
3231,victimizing,-3.0
3232,victims,-3.0
3233,victor,3.0
3234,victors,3.0
3235,victory,3.0
3236,victories,3.0
3237,vigilant,3.0
3238,vigor,3.0
3239,vile,-3.0
3240,vindicate,2.0
3241,vindicated,2.0
3242,vindicates,2.0
3243,vindicating,2.0
3244,violate,-2.0
3245,violated,-2.0
3246,violates,-2.0
3247,violating,-2.0
3248,violation,-2.0
3249,violations,-2.0
3250,violence,-3.0
3251,violence-related,-3.0
3252,violent,-3.0
3253,violently,-3.0
3254,virtuous,2.0
3255,virulent,-2.0
3256,vision,1.0
3257,visionary,3.0
3258,visioning,1.0
3259,visions,1.0
3260,vitality,3.0
3261,vitamin,1.0
3262,vitriolic,-3.0
3263,vivacious,3.0
3264,vividly,2.0
3265,vociferous,-1.0
3266,vomit,-3.0
3267,vomited,-3.0
3268,vomiting,-3.0
3269,vomits,-3.0
3270,vulnerability,-2.0
3271,vulnerable,-2.0
3272,walkout,-2.0
3273,walkouts,-2.0
3274,wanker,-3.0
3275,want,1.0
3276,war,-2.0
3277,warfare,-2.0
3278,warm,1.0
3279,warmhearted,2.0
3280,warmness,2.0
3281,warmth,2.0
3282,warn,-2.0
3283,warned,-2.0
3284,warning,-3.0
3285,warnings,-3.0
3286,warns,-2.0
3287,waste,-1.0
3288,wasted,-2.0
3289,wasting,-2.0
3290,wavering,-1.0
3291,weak,-2.0
3292,weakened,-2.0
3293,weakness,-2.0
3294,weaknesses,-2.0
3295,wealth,3.0
3296,wealthier,2.0
3297,wealthy,2.0
3298,weary,-2.0
3299,weep,-2.0
3300,weeping,-2.0
3301,weird,-2.0
3302,welcome,2.0
3303,welcomed,2.0
3304,welcomes,2.0
3305,well-being,2.0
3306,well-championed,3.0
3307,well-developed,2.0
3308,well-established,2.0
3309,well-focused,2.0
3310,well-groomed,2.0
3311,well-proportioned,2.0
3312,whimsical,1.0
3313,whitewash,-3.0
3314,whore,-4.0
3315,wicked,-2.0
3316,widowed,-1.0
3317,willingness,2.0
3318,win,4.0
3319,winner,4.0
3320,winning,4.0
3321,wins,4.0
3322,winwin,3.0
3323,wisdom,1.0
3324,wish,1.0
3325,wishes,1.0
3326,wishing,1.0
3327,withdrawal,-3.0
3328,wits,2.0
3329,woebegone,-2.0
3330,woeful,-3.0
3331,won,3.0
3332,wonderful,4.0
3333,wonderfully,4.0
3334,woo,3.0
3335,woohoo,3.0
3336,wooo,4.0
3337,woow,4.0
3338,worn,-1.0
3339,worried,-3.0
3340,worries,-3.0
3341,worry,-3.0
3342,worrying,-3.0
3343,worse,-3.0
3344,worsen,-3.0
3345,worsened,-3.0
3346,worsening,-3.0
3347,worsens,-3.0
3348,worshiped,3.0
3349,worst,-3.0
3350,worth,2.0
3351,worthless,-2.0
3352,worthy,2.0
3353,wow,4.0
3354,wowow,4.0
3355,wowww,4.0
3356,wrathful,-3.0
3357,wreck,-2.0
3358,wrenching,-2.0
3359,wrong,-2.0
3360,wrongdoing,-2.0
3361,wrongdoings,-2.0
3362,wronged,-2.0
3363,wrongful,-2.0
3364,wrongfully,-2.0
3365,wrongly,-2.0
3366,wtf,-4.0
3367,wtff,-4.0
3368,wtfff,-4.0
3369,xo,3.0
3370,xoxo,3.0
3371,xoxoxo,4.0
3372,xoxoxoxo,4.0
3373,yeah,1.0
3374,yearning,1.0
3375,yeees,2.0
3376,yes,1.0
3377,youthful,2.0
3378,yucky,-2.0
3379,yummy,3.0
3380,zealot,-2.0
3381,zealots,-2.0
3382,zealous,2.0
